income,idapp,Education,income Groups,generation,Facebook,Flickr,Fox.com,LinkedIn,NYTimes.com,Weather.com,TripAdvisor.com,WSJ.com,Validation,Smart phone linear,smart_phone
112499.5,4024909,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,1,0,0,0,No
48749.5,4038843,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
48749.5,4041516,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,1,0,1,1,0,0,0,No
97499.5,4042641,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
31249.5,4046496,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,1,0,No
52499.5,4048976,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
18749.5,4054992,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
187499.5,4065554,Some college,1e+5 - High,Seniors (66+),1,0,1,0,0,1,0,1,1,0,No
21249.5,4068866,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
8749.5,4087701,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
3749.5,4097590,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
137499.5,4100564,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
112499.5,4102903,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
57499.5,4110866,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
87499.5,4123077,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
41249.5,4131632,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
33749.5,4134699,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
62499.5,4135547,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
112499.5,4148882,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
36249.5,4154404,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
8749.5,4162810,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
87499.5,4174126,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,1,0,0,0,0,0,No
72499.5,4176364,Some college,52500 - 72500,Younger Boomers (45-54),1,0,0,0,0,1,1,0,0,0,No
62499.5,4183817,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
92499.5,4185995,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
224999.5,4186697,Some college,1e+5 - High,Older Boomers (55-65),1,0,0,0,0,1,0,0,1,0,No
26249.5,4194625,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
92499.5,4199234,Some college,72500 - 1e+5,Gen Y (18-30),1,1,0,1,0,0,0,0,1,0,No
31249.5,4208331,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
21249.5,4217076,Some college,Low - 31250,Seniors (66+),0,0,1,0,0,0,0,0,0,0,No
77499.5,4220369,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
28749.5,4226236,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
28749.5,4231654,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
3749.5,4236438,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
52499.5,4239646,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
3749.5,4251333,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
112499.5,4254759,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
162499.5,4271136,Some college,1e+5 - High,Older Boomers (55-65),0,0,0,1,0,0,0,0,0,0,No
33749.5,4271146,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
18749.5,4283561,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
28749.5,4283763,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
36249.5,4285653,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
43749.5,4291509,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
48749.5,4315597,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
23749.5,4374460,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
11249.5,4376154,Some college,Low - 31250,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
28749.5,4387631,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
11249.5,4404751,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
18749.5,4415642,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,1,0,No
112499.5,4418632,Some college,72500 - 1e+5,Seniors (66+),0,1,1,0,0,0,1,0,0,0,No
62499.5,4422000,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
82499.5,4429008,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,1,0,No
52499.5,4429427,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
48749.5,4432767,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
18749.5,4435822,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
57499.5,4436397,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
48749.5,4459940,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
87499.5,4474369,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
16249.5,4474438,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
112499.5,4508858,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
43749.5,4518645,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
28749.5,4528044,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
8749.5,4559180,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
112499.5,4591516,Some college,72500 - 1e+5,Gen X (31-44),1,1,1,1,0,0,0,0,0,0,No
87499.5,4606828,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,1,0,No
72499.5,4621519,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
48749.5,4632465,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
137499.5,4647379,Some college,1e+5 - High,Gen X (31-44),0,0,1,0,0,0,0,0,1,0,No
77499.5,4674151,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
87499.5,4691313,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
112499.5,4697512,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
57499.5,4706795,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
26249.5,4714023,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,1,0,0,1,0,No
82499.5,4720835,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,1,0,No
8749.5,4721370,Some college,Low - 31250,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
112499.5,4722631,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
13749.5,4726194,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
52499.5,4740123,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
21249.5,4754946,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
82499.5,4755258,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
82499.5,4757642,Some college,72500 - 1e+5,Gen X (31-44),1,0,1,0,0,1,1,0,0,0,No
48749.5,4760720,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
112499.5,4766160,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
97499.5,4769210,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
48749.5,4773917,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
48749.5,4777631,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
21249.5,4780084,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
62499.5,4821811,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
112499.5,4843606,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
36249.5,4852997,Some college,31250 - 52500,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
28749.5,4858932,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,1,0,1,0,0,No
82499.5,4863458,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
52499.5,4870723,Some college,31250 - 52500,Gen Y (18-30),1,0,1,0,0,0,0,0,1,0,No
112499.5,4877486,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
72499.5,4879781,Some college,52500 - 72500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
41249.5,4891311,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
137499.5,4903151,Some college,1e+5 - High,Younger Boomers (45-54),1,0,0,0,0,1,0,0,1,0,No
16249.5,4912642,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
137499.5,4913802,Some college,1e+5 - High,Seniors (66+),0,0,1,0,1,1,0,1,1,0,No
38749.5,4913931,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
28749.5,4917488,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
28749.5,4918886,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
57499.5,4945916,Some college,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,0,1,0,1,0,No
112499.5,4955003,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,1,1,0,0,0,No
112499.5,4956196,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
8749.5,4956843,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
92499.5,4995274,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
162499.5,4996444,Some college,1e+5 - High,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
38749.5,5021035,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
72499.5,5021369,Some college,52500 - 72500,Older Boomers (55-65),1,0,1,0,0,1,0,0,0,0,No
67499.5,5032849,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
52499.5,5055057,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
52499.5,5055871,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
77499.5,5057689,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
112499.5,5068972,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
21249.5,5070148,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
92499.5,5082366,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
41249.5,5082572,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
28749.5,5085921,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
52499.5,5102811,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
21249.5,5104545,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
36249.5,5114103,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
77499.5,5124701,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
26249.5,5144192,Some college,Low - 31250,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
23749.5,5177216,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
38749.5,5183693,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
43749.5,5187922,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
52499.5,5202661,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
77499.5,5203623,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
36249.5,5206928,Some college,31250 - 52500,Gen X (31-44),1,0,1,1,0,0,0,1,0,0,No
21249.5,5207581,Some college,Low - 31250,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
57499.5,5214131,Some college,52500 - 72500,Older Boomers (55-65),1,0,0,0,0,1,1,0,0,0,No
162499.5,5253242,Some college,1e+5 - High,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
112499.5,5253795,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
11249.5,5258300,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
57499.5,5268070,Some college,52500 - 72500,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
82499.5,5289471,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
38749.5,5305317,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
36249.5,5311572,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
23749.5,5314123,Some college,Low - 31250,Older Boomers (55-65),1,1,0,0,0,1,0,0,0,0,No
23749.5,5318920,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
36249.5,5332995,Some college,31250 - 52500,Seniors (66+),0,0,0,0,0,1,0,0,0,0,No
43749.5,5334379,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
52499.5,5340676,Some college,31250 - 52500,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
36249.5,5346569,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
23749.5,5346752,Some college,Low - 31250,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
67499.5,5347900,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,1,0,0,1,0,No
8749.5,5352523,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
26249.5,5374732,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
112499.5,5378389,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
11249.5,5384425,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
72499.5,5388099,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
41249.5,5391276,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,1,0,0,0,0,0,No
26249.5,5399930,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
67499.5,5401580,Some college,52500 - 72500,Seniors (66+),1,0,1,0,0,1,0,0,0,0,No
52499.5,5413881,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
67499.5,5423694,Some college,52500 - 72500,Gen Y (18-30),0,0,0,0,0,1,0,0,1,0,No
43749.5,5423912,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
33749.5,5427118,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,0,1,0,0,0,0,No
11249.5,5433192,Some college,Low - 31250,Gen X (31-44),1,0,1,1,0,0,1,0,1,0,No
77499.5,5454590,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,1,0,0,0,0,No
38749.5,5456290,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
11249.5,5467232,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
77499.5,5473939,Some college,72500 - 1e+5,Seniors (66+),0,0,0,0,0,0,0,0,0,0,No
41249.5,5482337,Some college,31250 - 52500,Younger Boomers (45-54),0,0,0,0,1,0,0,0,0,0,No
11249.5,5485102,Some college,Low - 31250,Gen X (31-44),1,0,0,1,1,1,0,0,0,0,No
31249.5,5493680,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
97499.5,5509608,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,1,0,0,0,0,No
36249.5,5519483,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,1,1,0,1,0,0,No
46249.5,5522221,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
57499.5,5524071,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
112499.5,5526080,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,1,0,0,0,0,0,No
77499.5,5527523,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
26249.5,5548583,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
82499.5,5550001,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
23749.5,5587849,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
72499.5,5593403,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
46249.5,5596855,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,1,0,0,1,0,No
97499.5,5597144,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
21249.5,5613509,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
112499.5,5619598,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
23749.5,5632349,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
87499.5,5640654,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,1,1,0,No
33749.5,5659983,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
16249.5,5665568,Some college,Low - 31250,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
38749.5,5666913,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
31249.5,5688455,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,1,0,No
62499.5,5699020,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,1,1,0,0,0,No
36249.5,5710596,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
36249.5,5745844,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
28749.5,5748662,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
26249.5,5750575,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,1,0,No
57499.5,5753573,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
97499.5,5756885,Some college,72500 - 1e+5,Older Boomers (55-65),1,0,1,0,0,1,1,1,0,0,No
33749.5,5760410,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
28749.5,5772768,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
112499.5,5777864,Some college,72500 - 1e+5,Seniors (66+),1,0,0,0,0,0,1,0,0,0,No
82499.5,5778008,Some college,72500 - 1e+5,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
23749.5,5782762,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
11249.5,5786519,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,0,0,No
33749.5,5788105,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
16249.5,5791642,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
43749.5,5807993,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
16249.5,5818537,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
77499.5,5820322,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
67499.5,5827478,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
57499.5,5850015,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
46249.5,5854551,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
62499.5,5863505,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
52499.5,5866091,Some college,31250 - 52500,Older Boomers (55-65),1,0,0,0,0,1,0,0,1,0,No
26249.5,5920304,Some college,Low - 31250,Older Boomers (55-65),1,0,0,0,0,0,0,0,0,0,No
82499.5,5952995,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,0,0,1,0,1,0,0,0,No
21249.5,5952998,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
23749.5,5958937,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
48749.5,5975772,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
43749.5,5977271,Some college,31250 - 52500,Gen Y (18-30),0,0,0,0,0,0,0,0,1,0,No
77499.5,5982275,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,1,1,0,No
92499.5,6033693,Some college,72500 - 1e+5,Gen Y (18-30),1,0,0,0,0,1,0,0,0,0,No
77499.5,6049209,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,1,0,0,0,0,No
92499.5,6083396,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
16249.5,6104528,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
33749.5,6109474,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,1,0,0,1,0,No
23749.5,6124650,Some college,Low - 31250,Gen Y (18-30),0,0,0,0,0,0,0,0,0,0,No
82499.5,6126035,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
187499.5,6131304,Some college,1e+5 - High,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
48749.5,6134280,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,1,0,0,0,0,No
62499.5,6167184,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
97499.5,6179845,Some college,72500 - 1e+5,Younger Boomers (45-54),1,0,1,1,1,0,0,1,1,0,No
92499.5,6201348,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
97499.5,6210976,Some college,72500 - 1e+5,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
62499.5,6217397,Some college,52500 - 72500,Gen Y (18-30),1,0,1,0,0,1,0,0,0,0,No
57499.5,6249082,Some college,52500 - 72500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
33749.5,6265585,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,1,0,No
67499.5,6271072,Some college,52500 - 72500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
3749.5,6293423,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
38749.5,6294986,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
36249.5,6304018,Some college,31250 - 52500,Older Boomers (55-65),0,0,0,0,0,0,0,0,0,0,No
26249.5,6364641,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,1,0,No
41249.5,6365684,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
67499.5,6371569,Some college,52500 - 72500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
21249.5,6375852,Some college,Low - 31250,Seniors (66+),1,0,0,0,0,0,0,0,0,0,No
36249.5,6392491,Some college,31250 - 52500,Gen X (31-44),1,1,0,0,1,0,0,0,1,0,No
26249.5,6400829,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
31249.5,6406405,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,1,0,1,0,No
31249.5,6408120,Some college,Low - 31250,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
28749.5,6408386,Some college,Low - 31250,Younger Boomers (45-54),0,0,0,0,0,0,0,0,1,0,No
31249.5,6410393,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,1,0,0,0,0,No
21249.5,6414659,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
52499.5,6434328,Some college,31250 - 52500,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
87499.5,6435925,Some college,72500 - 1e+5,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
13749.5,6437096,Some college,Low - 31250,Gen X (31-44),1,0,0,0,0,0,0,0,0,0,No
23749.5,6444029,Some college,Low - 31250,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
92499.5,6457549,Some college,72500 - 1e+5,Gen X (31-44),0,0,0,0,0,0,0,0,0,0,No
77499.5,6465649,Some college,72500 - 1e+5,Older Boomers (55-65),0,0,0,0,0,0,0,0,1,0,No
112499.5,6479067,Some college,72500 - 1e+5,Younger Boomers (45-54),0,0,0,0,1,0,0,0,1,0,No
72499.5,6480990,Some college,52500 - 72500,Younger Boomers (45-54),0,0,0,1,0,1,0,0,0,0,No
48749.5,6485888,Some college,31250 - 52500,Gen X (31-44),0,0,0,0,0,0,0,0,1,0,No
43749.5,6488554,Some college,31250 - 52500,Gen Y (18-30),1,0,0,0,0,0,0,0,0,0,No
23749.5,6513559,Some college,Low - 31250,Gen Y (18-30),1,1,0,0,0,0,0,0,0,0,No
52499.5,6532644,Some college,31250 - 52500,Younger Boomers (45-54),1,0,0,0,0,0,0,0,0,0,No
112499.5,6539375,Some college,72500 - 1e+5,Younger Boomers (45-54),1,1,1,0,0,0,0,0,1,0,No
